decall;dxcall;freq;band;S/N;datetime;country;continent;mode;decontinent;dxcontinent;de_country;skimmode
SE0X;EW8OC;7019.0;40M;19;2019-12-03 15:44;;CW;;;;CQ
SE0X;IK2CLB;7003.9;40M;39;2019-12-03 15:44;;CW;;;;CQ
SE0X;S52R;7022.6;40M;14;2019-12-03 15:44;;CW;;;;CQ
OH6BG;S52R;7022.7;40M;13;2019-12-03 15:44;;CW;;;;CQ
OH6BG;IK2CLB;7003.9;40M;29;2019-12-03 15:44;;CW;;;;CQ
G4HSO;SP5ICQ;7017.9;40M;21;2019-12-03 15:44;;CW;;;;CQ
K9TM4;KV0I;14020.8;20M;10;2019-12-03 15:44;;CW;;;;CQ
K9TM4;KN4ZQ;14030.0;20M;22;2019-12-03 15:44;;CW;;;;CQ
ES3V;IK2CLB;7003.9;40M;9;2019-12-03 15:44;;CW;;;;CQ
KO7SS;K7TQ;14056.5;20M;22;2019-12-03 15:44;;CW;;;;CQ
DP5G;IK2CLB;7003.9;40M;6;2019-12-03 15:44;;CW;;;;CQ
DF4XX;IK2CLB;7003.9;40M;37;2019-12-03 15:44;;CW;;;;CQ
KO7SS;KV0I;14020.8;20M;13;2019-12-03 15:44;;CW;;;;CQ
9A1CIG;IK2CLB;7003.9;40M;35;2019-12-03 15:44;;CW;;;;CQ
9A1CIG;RT9K/7;7021.5;40M;25;2019-12-03 15:44;;CW;;;;CQ
OE9GHV;IK2CLB;7003.8;40M;22;2019-12-03 15:44;;CW;;;;CQ
DL1RNN;IK2CLB;7004.0;40M;17;2019-12-03 15:44;;CW;;;;CQ
DL1RNN;OR18DIG;3512.1;80M;28;2019-12-03 15:44;;CW;;;;CQ
LZ4AE;IK2CLB;7003.9;40M;25;2019-12-03 15:44;;CW;;;;CQ
LZ4UX;IK2CLB;7003.9;40M;21;2019-12-03 15:44;;CW;;;;CQ
MW0MUT;S52R;7022.6;40M;5;2019-12-03 15:44;;CW;;;;CQ
SZ1A;C6AGU;14018.9;20M;3;2019-12-03 15:44;;CW;;;;CQ
OH4KA;IK2CLB;7003.9;40M;24;2019-12-03 15:44;;CW;;;;CQ
K9IMM;KN4ZQ;14029.8;20M;15;2019-12-03 15:44;;CW;;;;CQ
K3LR;VE2PID;7032.0;40M;33;2019-12-03 15:44;;CW;;;;CQ
K3PA;KN4ZQ;14030.0;20M;19;2019-12-03 15:44;;CW;;;;CQ
K3PA;NM1I;7028.5;40M;11;2019-12-03 15:44;;CW;;;;CQ
CX6VM;OA4B;14100.0;20M;4;2019-12-03 15:44;;CW;;;;null
HG2EWS;G3IGU;7024.7;40M;15;2019-12-03 15:44;;CW;;;;CQ
HG2EWS;IK2CLB;7003.9;40M;32;2019-12-03 15:44;;CW;;;;CQ
DK3UA;S52R;7022.6;40M;9;2019-12-03 15:44;;CW;;;;CQ
KM3T;CS3B;21150.0;15M;4;2019-12-03 15:44;;CW;;;;null
IT9GSF;S52R;7022.6;40M;13;2019-12-03 15:44;;CW;;;;CQ
IT9GSF;IK2CLB;7003.8;40M;24;2019-12-03 15:44;;CW;;;;CQ
AC0C;NM1I;7028.5;40M;13;2019-12-03 15:44;;CW;;;;CQ
N9YKE;KN4ZQ;14029.9;20M;27;2019-12-03 15:44;;CW;;;;CQ
N9YKE;NM1I;7028.4;40M;15;2019-12-03 15:44;;CW;;;;CQ
W9XG;NM1I;7028.5;40M;11;2019-12-03 15:44;;CW;;;;CQ
EA8BFK;S52R;7022.6;40M;21;2019-12-03 15:44;;CW;;;;CQ
EA8BFK;RT9K/7;7021.5;40M;13;2019-12-03 15:44;;CW;;;;CQ
N0OI;VE3CRG;14008.1;20M;11;2019-12-03 15:44;;CW;;;;CQ
EA5WU;VE3CRG;14008.0;20M;16;2019-12-03 15:44;;CW;;;;CQ
TF3Y;IK2CLB;7003.9;40M;25;2019-12-03 15:44;;CW;;;;CQ
SE5E;OE3RAA;7008.5;40M;13;2019-12-03 15:44;;CW;;;;CQ
SE5E;OR18DIG;3512.0;80M;10;2019-12-03 15:44;;CW;;;;CQ
SE5E;SP9YFF;7028.0;40M;13;2019-12-03 15:44;;CW;;;;CQ
VE6JY;KN4ZQ;14030.0;20M;46;2019-12-03 15:44;;CW;;;;CQ
VE6JY;VE3CRG;14008.0;20M;25;2019-12-03 15:44;;CW;;;;CQ
KM3T2;NM1I;7028.5;40M;18;2019-12-03 15:44;;CW;;;;CQ
KM3T2;VE3CRG;14008.0;20M;19;2019-12-03 15:44;;CW;;;;CQ
W8WTS;NM1I;7028.5;40M;26;2019-12-03 15:44;;CW;;;;CQ
W8WWV;NM1I;7028.5;40M;32;2019-12-03 15:44;;CW;;;;CQ
R1LB;IK2CLB;7003.9;40M;14;2019-12-03 15:44;;CW;;;;CQ
R1LB;OE3RAA;7008.5;40M;5;2019-12-03 15:44;;CW;;;;CQ
SM6FMB;IK2CLB;7003.9;40M;20;2019-12-03 15:44;;CW;;;;CQ
SM6FMB;SP9YFF;7028.0;40M;10;2019-12-03 15:44;;CW;;;;CQ
W4KAZ;NM1I;7028.4;40M;39;2019-12-03 15:44;;CW;;;;CQ
HB9DQM;IK2CLB;7003.9;40M;18;2019-12-03 15:44;;CW;;;;CQ
HB9DQM;OR18DIG;3512.0;80M;21;2019-12-03 15:44;;CW;;;;CQ
HB9DQM;RT9K/7;7021.5;40M;25;2019-12-03 15:44;;CW;;;;CQ
HB9DQM;VE3CRG;14008.0;20M;8;2019-12-03 15:44;;CW;;;;CQ
HB9DQM;SP9YFF;7028.0;40M;29;2019-12-03 15:44;;CW;;;;CQ
HA6PX;IK2CLB;7003.8;40M;23;2019-12-03 15:44;;CW;;;;CQ
W1NT2;KN4ZQ;14029.9;20M;21;2019-12-03 15:44;;CW;;;;CQ
W3UA;NM1I;7028.5;40M;27;2019-12-03 15:44;;CW;;;;CQ
K2PO/7;KN4ZQ;14030.0;20M;26;2019-12-03 15:44;;CW;;;;CQ
W3LPL;NM1I;7028.5;40M;39;2019-12-03 15:44;;CW;;;;CQ
W3LPL;VE3CRG;14008.0;20M;22;2019-12-03 15:44;;CW;;;;CQ
3B8CW;DL3NCR;14025.9;20M;8;2019-12-03 15:44;;CW;;;;CQ
SM7IUN;S52R;7022.6;40M;10;2019-12-03 15:44;;CW;;;;CQ
HB9DCO;RT9K/7;7021.4;40M;11;2019-12-03 15:44;;CW;;;;CQ
HB9DCO;SP9YFF;7028.0;40M;16;2019-12-03 15:44;;CW;;;;CQ
DL3DTH;OR18DIG;3512.0;80M;22;2019-12-03 15:44;;CW;;;;CQ
NN3RP;NM1I;7028.5;40M;17;2019-12-03 15:44;;CW;;;;CQ
HB9JCB;RT9K/7;7021.5;40M;12;2019-12-03 15:44;;CW;;;;CQ
F6IIT;RT9K/7;7021.6;40M;24;2019-12-03 15:44;;CW;;;;CQ
F6IIT;SP9YFF;7028.1;40M;36;2019-12-03 15:44;;CW;;;;CQ
F6IIT;VE3CRG;14008.1;20M;20;2019-12-03 15:44;;CW;;;;CQ
SE0X;SP9YFF;7028.0;40M;19;2019-12-03 15:44;;CW;;;;CQ
K9LC;NM1I;7028.4;40M;22;2019-12-03 15:44;;CW;;;;CQ
OH6BG;RT9K/7;7021.6;40M;30;2019-12-03 15:44;;CW;;;;CQ
OH6BG;RN6HI/B;7038.2;40M;8;2019-12-03 15:44;;CW;;;;null
OH6BG;SP9YFF;7028.1;40M;24;2019-12-03 15:44;;CW;;;;CQ
OH6BG;VE3CRG;14008.1;20M;24;2019-12-03 15:44;;CW;;;;CQ
KC4YVA;NM1I;7028.5;40M;18;2019-12-03 15:44;;CW;;;;CQ
G4HSO;IK2CLB;7003.9;40M;38;2019-12-03 15:44;;CW;;;;CQ
G4HSO;SP9YFF;7028.0;40M;27;2019-12-03 15:44;;CW;;;;CQ
ES3V;SP9YFF;7028.0;40M;14;2019-12-03 15:44;;CW;;;;CQ
HA1VHF;IK2CLB;7003.9;40M;15;2019-12-03 15:44;;CW;;;;CQ
WA7LNW;VE3CRG;14008.1;20M;12;2019-12-03 15:44;;CW;;;;CQ
M0VSE;SP9YFF;7028.0;40M;11;2019-12-03 15:44;;CW;;;;CQ
K1TTT;NM1I;7028.5;40M;16;2019-12-03 15:44;;CW;;;;CQ
K1TTT;VE3CRG;14008.0;20M;13;2019-12-03 15:44;;CW;;;;CQ
KQ8M;NM1I;7028.5;40M;17;2019-12-03 15:44;;CW;;;;CQ
9A1CIG;SP9YFF;7028.0;40M;32;2019-12-03 15:44;;CW;;;;CQ
OE9GHV;SP9YFF;7028.0;40M;21;2019-12-03 15:44;;CW;;;;CQ
DF4UE/P;SP9YFF;7028.1;40M;17;2019-12-03 15:44;;CW;;;;CQ
DF4UE/P;VE3CRG;14008.1;20M;25;2019-12-03 15:44;;CW;;;;CQ
LZ4AE;VE3CRG;14008.0;20M;14;2019-12-03 15:44;;CW;;;;CQ
TF4M;VE3CRG;14008.0;20M;34;2019-12-03 15:44;;CW;;;;CQ
SZ1A;VE3CRG;14007.9;20M;21;2019-12-03 15:44;;CW;;;;CQ
OH4KA;SP9YFF;7028.0;40M;19;2019-12-03 15:44;;CW;;;;CQ
OH4KA;DL0AA;7022.1;40M;19;2019-12-03 15:44;;CW;;;;CQ
K3LR;IK4VFD;14010.1;20M;33;2019-12-03 15:44;;CW;;;;CQ
